participant,item,condition,slider.response,my_rs,total_residuals,unique_item_no,session,trials.thisN,half,literacy,age_textbox.text,gender_slider.response,dot_pitch,res_width,VT_no_correct,difference
102,9,C_exp3,0.368709246,0.343636364,94.9,35,641841f8285e2f1f47933e53,113,Second,20,22,F,0.2737555555555555,1800,6,-0.025072881999999963
102,22,B_exp3,0.323649351,0.577045455,82.45,86,641841f8285e2f1f47933e53,114,Second,20,22,F,0.2737555555555555,1800,6,0.25339610400000007
102,3,C_exp3,0.187566942,0.235909091,97.87,11,641841f8285e2f1f47933e53,116,Second,20,22,F,0.2737555555555555,1800,6,0.048342149
102,7,B_exp3,0.280789162,0.307727273,96.03,26,641841f8285e2f1f47933e53,117,Second,20,22,F,0.2737555555555555,1800,6,0.026938111000000042
102,9,A_exp3,0.345093415,0.343636364,94.9,33,641841f8285e2f1f47933e53,118,Second,20,22,F,0.2737555555555555,1800,6,-0.001457050999999987
102,39,A_exp3,0.856975786,0.882272727,47.19,153,641841f8285e2f1f47933e53,119,Second,20,22,F,0.2737555555555555,1800,6,0.025296941000000017
102,28,B_exp3,0.71358104,0.684772727,73.36,110,641841f8285e2f1f47933e53,120,Second,20,22,F,0.2737555555555555,1800,6,-0.028808312999999974
102,28,D_exp3,0.656352416,0.684772727,73.36,112,641841f8285e2f1f47933e53,121,Second,20,22,F,0.2737555555555555,1800,6,0.028420310999999976
102,42,C_exp3,0.785365761,0.936136364,35.25,167,641841f8285e2f1f47933e53,122,Second,20,22,F,0.2737555555555555,1800,6,0.150770603
102,11,D_exp3,0.243778529,0.379545455,93.55,44,641841f8285e2f1f47933e53,123,Second,20,22,F,0.2737555555555555,1800,6,0.13576692599999998
102,14,D_exp3,0.217266702,0.433409091,91.2,56,641841f8285e2f1f47933e53,124,Second,20,22,F,0.2737555555555555,1800,6,0.21614238900000002
102,21,D_exp3,0.207698994,0.559090909,83.77,84,641841f8285e2f1f47933e53,125,Second,20,22,F,0.2737555555555555,1800,6,0.351391915
102,35,C_exp3,0.596427395,0.810454545,58.87,139,641841f8285e2f1f47933e53,126,Second,20,22,F,0.2737555555555555,1800,6,0.21402715000000005
102,33,A_exp3,0.725610011,0.774545455,63.57,129,641841f8285e2f1f47933e53,127,Second,20,22,F,0.2737555555555555,1800,6,0.04893544400000005
102,45,A_exp3,0.937814435,0.99,14.13,177,641841f8285e2f1f47933e53,128,Second,20,22,F,0.2737555555555555,1800,6,0.052185565000000045
102,41,B_exp3,0.802215261,0.918181818,39.66,162,641841f8285e2f1f47933e53,129,Second,20,22,F,0.2737555555555555,1800,6,0.11596655700000003
102,29,B_exp3,0.609499661,0.702727273,71.6,114,641841f8285e2f1f47933e53,130,Second,20,22,F,0.2737555555555555,1800,6,0.09322761200000007
102,10,A_exp3,0.277144631,0.361590909,94.23,37,641841f8285e2f1f47933e53,131,Second,20,22,F,0.2737555555555555,1800,6,0.08444627800000004
102,14,C_exp3,0.222328009,0.433409091,91.2,55,641841f8285e2f1f47933e53,132,Second,20,22,F,0.2737555555555555,1800,6,0.21108108200000003
102,18,B_exp3,0.328609257,0.505227273,87.36,70,641841f8285e2f1f47933e53,133,Second,20,22,F,0.2737555555555555,1800,6,0.17661801600000004
102,37,A_exp3,0.773001395,0.846363636,53.4,145,641841f8285e2f1f47933e53,134,Second,20,22,F,0.2737555555555555,1800,6,0.073362241
102,31,A_exp3,0.802415131,0.738636364,67.86,121,641841f8285e2f1f47933e53,135,Second,20,22,F,0.2737555555555555,1800,6,-0.06377876699999996
102,23,A_exp3,0.591674683,0.595,81.13,89,641841f8285e2f1f47933e53,136,Second,20,22,F,0.2737555555555555,1800,6,0.003325316999999939
102,27,B_exp3,0.570743911,0.666818182,75.05,106,641841f8285e2f1f47933e53,137,Second,20,22,F,0.2737555555555555,1800,6,0.09607427099999999
102,36,D_exp3,0.585347535,0.828409091,56.22,144,641841f8285e2f1f47933e53,138,Second,20,22,F,0.2737555555555555,1800,6,0.243061556
102,2,B_exp3,0.235663024,0.217954545,98.2,6,641841f8285e2f1f47933e53,139,Second,20,22,F,0.2737555555555555,1800,6,-0.017708479
102,32,B_exp3,0.611452786,0.756590909,65.73,126,641841f8285e2f1f47933e53,140,Second,20,22,F,0.2737555555555555,1800,6,0.14513812300000006
102,5,B_exp3,0.215796867,0.271818182,96.99,18,641841f8285e2f1f47933e53,142,Second,20,22,F,0.2737555555555555,1800,6,0.056021315000000016
102,14,B_exp3,0.300768329,0.433409091,91.2,54,641841f8285e2f1f47933e53,143,Second,20,22,F,0.2737555555555555,1800,6,0.13264076200000002
102,20,A_exp3,0.441103288,0.541136364,85.04,77,641841f8285e2f1f47933e53,144,Second,20,22,F,0.2737555555555555,1800,6,0.100033076
102,43,D_exp3,0.883165347,0.954090909,30.04,172,641841f8285e2f1f47933e53,145,Second,20,22,F,0.2737555555555555,1800,6,0.070925562
102,16,A_exp3,0.388742503,0.469318182,89.4,61,641841f8285e2f1f47933e53,146,Second,20,22,F,0.2737555555555555,1800,6,0.08057567899999996
102,7,C_exp3,0.172556905,0.307727273,96.03,27,641841f8285e2f1f47933e53,147,Second,20,22,F,0.2737555555555555,1800,6,0.135170368
102,40,C_exp3,0.69929252,0.900227273,43.56,159,641841f8285e2f1f47933e53,148,Second,20,22,F,0.2737555555555555,1800,6,0.20093475300000008
102,22,A_exp3,0.46248534,0.577045455,82.45,85,641841f8285e2f1f47933e53,149,Second,20,22,F,0.2737555555555555,1800,6,0.11456011500000002
102,9,D_exp3,0.247069328,0.343636364,94.9,36,641841f8285e2f1f47933e53,150,Second,20,22,F,0.2737555555555555,1800,6,0.09656703600000002
102,27,A_exp3,0.563629653,0.666818182,75.05,105,641841f8285e2f1f47933e53,151,Second,20,22,F,0.2737555555555555,1800,6,0.10318852899999997
102,16,B_exp3,0.344681034,0.469318182,89.4,62,641841f8285e2f1f47933e53,152,Second,20,22,F,0.2737555555555555,1800,6,0.12463714799999998
102,38,A_exp3,0.779552935,0.864318182,50.47,149,641841f8285e2f1f47933e53,153,Second,20,22,F,0.2737555555555555,1800,6,0.08476524699999999
102,20,C_exp3,0.22839512,0.541136364,85.04,79,641841f8285e2f1f47933e53,154,Second,20,22,F,0.2737555555555555,1800,6,0.312741244
102,26,A_exp3,0.398716461,0.648863636,76.62,101,641841f8285e2f1f47933e53,155,Second,20,22,F,0.2737555555555555,1800,6,0.25014717499999994
102,15,D_exp3,0.204762851,0.451363636,90.29,60,641841f8285e2f1f47933e53,156,Second,20,22,F,0.2737555555555555,1800,6,0.24660078500000002
102,30,B_exp3,0.481526247,0.720681818,69.76,118,641841f8285e2f1f47933e53,157,Second,20,22,F,0.2737555555555555,1800,6,0.23915557099999996
102,19,A_exp3,0.412868642,0.523181818,86.21,73,641841f8285e2f1f47933e53,158,Second,20,22,F,0.2737555555555555,1800,6,0.11031317599999996
102,10,D_exp3,0.241764369,0.361590909,94.23,40,641841f8285e2f1f47933e53,159,Second,20,22,F,0.2737555555555555,1800,6,0.11982654000000001
102,32,C_exp3,0.598749553,0.756590909,65.73,127,641841f8285e2f1f47933e53,160,Second,20,22,F,0.2737555555555555,1800,6,0.15784135600000004
102,37,B_exp3,0.774913938,0.846363636,53.4,146,641841f8285e2f1f47933e53,161,Second,20,22,F,0.2737555555555555,1800,6,0.071449698
102,29,D_exp3,0.45769796,0.702727273,71.6,116,641841f8285e2f1f47933e53,163,Second,20,22,F,0.2737555555555555,1800,6,0.24502931300000003
102,2,A_exp3,0.209723951,0.217954545,98.2,5,641841f8285e2f1f47933e53,164,Second,20,22,F,0.2737555555555555,1800,6,0.008230594000000008
102,24,A_exp3,0.671490979,0.612954545,79.66,93,641841f8285e2f1f47933e53,165,Second,20,22,F,0.2737555555555555,1800,6,-0.05853643399999997
102,30,D_exp3,0.626144951,0.720681818,69.76,120,641841f8285e2f1f47933e53,166,Second,20,22,F,0.2737555555555555,1800,6,0.09453686699999997
102,13,D_exp3,0.179916225,0.415454545,91.98,52,641841f8285e2f1f47933e53,167,Second,20,22,F,0.2737555555555555,1800,6,0.23553832
102,31,B_exp3,0.454592274,0.738636364,67.86,122,641841f8285e2f1f47933e53,168,Second,20,22,F,0.2737555555555555,1800,6,0.28404408999999997
102,21,C_exp3,0.368181902,0.559090909,83.77,83,641841f8285e2f1f47933e53,169,Second,20,22,F,0.2737555555555555,1800,6,0.19090900700000002
102,38,D_exp3,0.713605996,0.864318182,50.47,152,641841f8285e2f1f47933e53,170,Second,20,22,F,0.2737555555555555,1800,6,0.15071218600000003
102,6,B_exp3,0.283517895,0.289772727,96.58,22,641841f8285e2f1f47933e53,171,Second,20,22,F,0.2737555555555555,1800,6,0.006254831999999988
102,37,D_exp3,0.72871179,0.846363636,53.4,148,641841f8285e2f1f47933e53,172,Second,20,22,F,0.2737555555555555,1800,6,0.117651846
102,23,C_exp3,0.432508236,0.595,81.13,91,641841f8285e2f1f47933e53,173,Second,20,22,F,0.2737555555555555,1800,6,0.16249176399999998
102,25,A_exp3,0.588703383,0.630909091,78.2,97,641841f8285e2f1f47933e53,174,Second,20,22,F,0.2737555555555555,1800,6,0.04220570800000001
102,22,C_exp3,0.357516917,0.577045455,82.45,87,641841f8285e2f1f47933e53,175,Second,20,22,F,0.2737555555555555,1800,6,0.21952853800000005
102,31,C_exp3,0.393739736,0.738636364,67.86,123,641841f8285e2f1f47933e53,176,Second,20,22,F,0.2737555555555555,1800,6,0.344896628
102,45,D_exp3,0.920389739,0.99,14.13,180,641841f8285e2f1f47933e53,177,Second,20,22,F,0.2737555555555555,1800,6,0.069610261
102,34,A_exp3,0.7359938,0.7925,61.29,133,641841f8285e2f1f47933e53,178,Second,20,22,F,0.2737555555555555,1800,6,0.05650619999999995
102,29,A_exp3,0.629301635,0.702727273,71.6,113,641841f8285e2f1f47933e53,179,Second,20,22,F,0.2737555555555555,1800,6,0.07342563800000002
102,15,B_exp3,0.313233281,0.451363636,90.29,58,641841f8285e2f1f47933e53,180,Second,20,22,F,0.2737555555555555,1800,6,0.13813035500000004
102,41,A_exp3,0.71569725,0.918181818,39.66,161,641841f8285e2f1f47933e53,181,Second,20,22,F,0.2737555555555555,1800,6,0.20248456800000003
102,26,D_exp3,0.364776412,0.648863636,76.62,104,641841f8285e2f1f47933e53,182,Second,20,22,F,0.2737555555555555,1800,6,0.28408722399999997
102,35,A_exp3,0.743853934,0.810454545,58.87,137,641841f8285e2f1f47933e53,183,Second,20,22,F,0.2737555555555555,1800,6,0.06660061100000003
102,39,D_exp3,0.738035358,0.882272727,47.19,156,641841f8285e2f1f47933e53,184,Second,20,22,F,0.2737555555555555,1800,6,0.14423736900000006
102,34,B_exp3,0.620761271,0.7925,61.29,134,641841f8285e2f1f47933e53,185,Second,20,22,F,0.2737555555555555,1800,6,0.17173872899999998
123,25,D_exp3,0.508333333,0.630909091,78.2,100,64184007e32f545cad2a04d6,0,First,23,31,F,0.339328125,1280,6,0.12257575799999998
123,41,C_exp3,0.766666667,0.918181818,39.66,163,64184007e32f545cad2a04d6,1,First,23,31,F,0.339328125,1280,6,0.15151515100000001
123,23,D_exp3,0.511111111,0.595,81.13,92,64184007e32f545cad2a04d6,2,First,23,31,F,0.339328125,1280,6,0.08388888900000002
123,6,A_exp3,0.63148151,0.289772727,96.58,21,64184007e32f545cad2a04d6,3,First,23,31,F,0.339328125,1280,6,-0.34170878299999996
123,34,B_exp3,0.716666667,0.7925,61.29,134,64184007e32f545cad2a04d6,4,First,23,31,F,0.339328125,1280,6,0.07583333299999995
123,1,B_exp3,0.855555556,0.2,98.47,2,64184007e32f545cad2a04d6,5,First,23,31,F,0.339328125,1280,6,-0.6555555559999999
123,27,A_exp3,0.841666667,0.666818182,75.05,105,64184007e32f545cad2a04d6,6,First,23,31,F,0.339328125,1280,6,-0.17484848500000005
123,44,D_exp3,0.928703732,0.972045455,23.65,176,64184007e32f545cad2a04d6,7,First,23,31,F,0.339328125,1280,6,0.04334172299999994
123,31,C_exp3,0.637037065,0.738636364,67.86,123,64184007e32f545cad2a04d6,8,First,23,31,F,0.339328125,1280,6,0.10159929899999998
123,41,B_exp3,0.774074131,0.918181818,39.66,162,64184007e32f545cad2a04d6,9,First,23,31,F,0.339328125,1280,6,0.14410768699999998
123,24,A_exp3,0.615740797,0.612954545,79.66,93,64184007e32f545cad2a04d6,10,First,23,31,F,0.339328125,1280,6,-0.0027862519999999336
123,22,C_exp3,0.32129631,0.577045455,82.45,87,64184007e32f545cad2a04d6,11,First,23,31,F,0.339328125,1280,6,0.25574914500000007
123,37,C_exp3,0.537037065,0.846363636,53.4,147,64184007e32f545cad2a04d6,12,First,23,31,F,0.339328125,1280,6,0.30932657099999994
123,9,A_exp3,0.287962977,0.343636364,94.9,33,64184007e32f545cad2a04d6,13,First,23,31,F,0.339328125,1280,6,0.05567338700000002
123,32,D_exp3,0.563888889,0.756590909,65.73,128,64184007e32f545cad2a04d6,14,First,23,31,F,0.339328125,1280,6,0.19270202000000003
123,18,A_exp3,0.466666667,0.505227273,87.36,69,64184007e32f545cad2a04d6,15,First,23,31,F,0.339328125,1280,6,0.03856060600000005
123,42,C_exp3,0.762963019,0.936136364,35.25,167,64184007e32f545cad2a04d6,16,First,23,31,F,0.339328125,1280,6,0.17317334500000003
123,27,C_exp3,0.517592621,0.666818182,75.05,107,64184007e32f545cad2a04d6,17,First,23,31,F,0.339328125,1280,6,0.14922556099999995
123,18,B_exp3,0.245370399,0.505227273,87.36,70,64184007e32f545cad2a04d6,18,First,23,31,F,0.339328125,1280,6,0.259856874
123,45,C_exp3,0.938888889,0.99,14.13,179,64184007e32f545cad2a04d6,19,First,23,31,F,0.339328125,1280,6,0.05111111099999999
123,27,B_exp3,0.369444444,0.666818182,75.05,106,64184007e32f545cad2a04d6,21,First,23,31,F,0.339328125,1280,6,0.297373738
123,25,C_exp3,0.45648151,0.630909091,78.2,99,64184007e32f545cad2a04d6,22,First,23,31,F,0.339328125,1280,6,0.17442758100000005
123,17,D_exp3,0.313888889,0.487272727,88.33,68,64184007e32f545cad2a04d6,24,First,23,31,F,0.339328125,1280,6,0.173383838
123,12,D_exp3,0.344444444,0.3975,92.82,48,64184007e32f545cad2a04d6,25,First,23,31,F,0.339328125,1280,6,0.053055556000000004
123,12,A_exp3,0.368518575,0.3975,92.82,45,64184007e32f545cad2a04d6,26,First,23,31,F,0.339328125,1280,6,0.028981425000000005
123,8,A_exp3,0.309259288,0.325681818,95.52,29,64184007e32f545cad2a04d6,27,First,23,31,F,0.339328125,1280,6,0.01642252999999999
123,44,C_exp3,0.805555556,0.972045455,23.65,175,64184007e32f545cad2a04d6,28,First,23,31,F,0.339328125,1280,6,0.166489899
123,32,A_exp3,0.676851908,0.756590909,65.73,125,64184007e32f545cad2a04d6,29,First,23,31,F,0.339328125,1280,6,0.07973900100000009
123,28,C_exp3,0.484259288,0.684772727,73.36,111,64184007e32f545cad2a04d6,30,First,23,31,F,0.339328125,1280,6,0.20051343900000002
123,40,C_exp3,0.644444444,0.900227273,43.56,159,64184007e32f545cad2a04d6,31,First,23,31,F,0.339328125,1280,6,0.25578282900000004
123,38,B_exp3,0.513888889,0.864318182,50.47,150,64184007e32f545cad2a04d6,32,First,23,31,F,0.339328125,1280,6,0.35042929300000003
123,3,C_exp3,0.358333333,0.235909091,97.87,11,64184007e32f545cad2a04d6,33,First,23,31,F,0.339328125,1280,6,-0.12242424199999999
123,33,C_exp3,0.414814843,0.774545455,63.57,131,64184007e32f545cad2a04d6,34,First,23,31,F,0.339328125,1280,6,0.35973061200000006
123,24,C_exp3,0.350925954,0.612954545,79.66,95,64184007e32f545cad2a04d6,35,First,23,31,F,0.339328125,1280,6,0.26202859100000003
123,18,D_exp3,0.287962977,0.505227273,87.36,72,64184007e32f545cad2a04d6,36,First,23,31,F,0.339328125,1280,6,0.21726429600000002
123,26,A_exp3,0.245370399,0.648863636,76.62,101,64184007e32f545cad2a04d6,37,First,23,31,F,0.339328125,1280,6,0.40349323699999995
123,41,A_exp3,0.787963019,0.918181818,39.66,161,64184007e32f545cad2a04d6,38,First,23,31,F,0.339328125,1280,6,0.130218799
123,9,C_exp3,0.274074088,0.343636364,94.9,35,64184007e32f545cad2a04d6,39,First,23,31,F,0.339328125,1280,6,0.06956227600000003
123,34,A_exp3,0.278703732,0.7925,61.29,133,64184007e32f545cad2a04d6,40,First,23,31,F,0.339328125,1280,6,0.513796268
123,10,A_exp3,0.352777778,0.361590909,94.23,37,64184007e32f545cad2a04d6,41,First,23,31,F,0.339328125,1280,6,0.00881313100000003
123,33,B_exp3,0.272222222,0.774545455,63.57,130,64184007e32f545cad2a04d6,42,First,23,31,F,0.339328125,1280,6,0.502323233
123,45,D_exp3,0.973148176,0.99,14.13,180,64184007e32f545cad2a04d6,43,First,23,31,F,0.339328125,1280,6,0.01685182399999996
123,30,A_exp3,NA,0.720681818,69.76,117,64184007e32f545cad2a04d6,44,First,23,31,F,0.339328125,1280,6,NA
123,17,C_exp3,0.294444444,0.487272727,88.33,67,64184007e32f545cad2a04d6,45,First,23,31,F,0.339328125,1280,6,0.192828283
123,13,C_exp3,0.115740755,0.415454545,91.98,51,64184007e32f545cad2a04d6,46,First,23,31,F,0.339328125,1280,6,0.29971379
123,18,C_exp3,0.050925954,0.505227273,87.36,71,64184007e32f545cad2a04d6,47,First,23,31,F,0.339328125,1280,6,0.45430131900000004
123,14,D_exp3,0.162037065,0.433409091,91.2,56,64184007e32f545cad2a04d6,48,First,23,31,F,0.339328125,1280,6,0.271372026
123,5,B_exp3,0.125925954,0.271818182,96.99,18,64184007e32f545cad2a04d6,49,First,23,31,F,0.339328125,1280,6,0.145892228
123,15,A_exp3,0.158333333,0.451363636,90.29,57,64184007e32f545cad2a04d6,50,First,23,31,F,0.339328125,1280,6,0.293030303
123,4,B_exp3,0.025925954,0.253863636,97.45,14,64184007e32f545cad2a04d6,51,First,23,31,F,0.339328125,1280,6,0.227937682
123,28,B_exp3,0.093518533,0.684772727,73.36,110,64184007e32f545cad2a04d6,52,First,23,31,F,0.339328125,1280,6,0.591254194
123,40,D_exp3,0.639814843,0.900227273,43.56,160,64184007e32f545cad2a04d6,53,First,23,31,F,0.339328125,1280,6,0.26041243000000003
123,22,B_exp3,0.373148176,0.577045455,82.45,86,64184007e32f545cad2a04d6,54,First,23,31,F,0.339328125,1280,6,0.20389727900000004
123,12,C_exp3,0.312037065,0.3975,92.82,47,64184007e32f545cad2a04d6,55,First,23,31,F,0.339328125,1280,6,0.08546293500000002
123,36,C_exp3,0.278703732,0.828409091,56.22,143,64184007e32f545cad2a04d6,56,First,23,31,F,0.339328125,1280,6,0.5497053590000001
123,35,C_exp3,0.2,0.810454545,58.87,139,64184007e32f545cad2a04d6,57,First,23,31,F,0.339328125,1280,6,0.6104545450000001
123,40,A_exp3,0.25,0.900227273,43.56,157,64184007e32f545cad2a04d6,58,First,23,31,F,0.339328125,1280,6,0.650227273
123,2,C_exp3,0.203703732,0.217954545,98.2,7,64184007e32f545cad2a04d6,59,First,23,31,F,0.339328125,1280,6,0.014250813000000001
123,19,A_exp3,0.299074088,0.523181818,86.21,73,64184007e32f545cad2a04d6,60,First,23,31,F,0.339328125,1280,6,0.22410772999999995
123,35,D_exp3,0.416666667,0.810454545,58.87,140,64184007e32f545cad2a04d6,61,First,23,31,F,0.339328125,1280,6,0.39378787800000004
123,20,B_exp3,0.332407464,0.541136364,85.04,78,64184007e32f545cad2a04d6,62,First,23,31,F,0.339328125,1280,6,0.2087289
123,10,C_exp3,0.287962977,0.361590909,94.23,39,64184007e32f545cad2a04d6,63,First,23,31,F,0.339328125,1280,6,0.07362793200000001
123,37,A_exp3,0.688888889,0.846363636,53.4,145,64184007e32f545cad2a04d6,64,First,23,31,F,0.339328125,1280,6,0.15747474699999997
123,5,D_exp3,0.442592621,0.271818182,96.99,20,64184007e32f545cad2a04d6,65,First,23,31,F,0.339328125,1280,6,-0.170774439
123,21,A_exp3,0.396296353,0.559090909,83.77,81,64184007e32f545cad2a04d6,66,First,23,31,F,0.339328125,1280,6,0.16279455600000003
123,1,C_exp3,0.366666667,0.2,98.47,3,64184007e32f545cad2a04d6,67,First,23,31,F,0.339328125,1280,6,-0.166666667
123,38,C_exp3,0.489814843,0.864318182,50.47,151,64184007e32f545cad2a04d6,68,First,23,31,F,0.339328125,1280,6,0.374503339
123,11,A_exp3,0.446296353,0.379545455,93.55,41,64184007e32f545cad2a04d6,69,First,23,31,F,0.339328125,1280,6,-0.066750898
123,14,B_exp3,0.232407422,0.433409091,91.2,54,64184007e32f545cad2a04d6,70,First,23,31,F,0.339328125,1280,6,0.20100166900000002
123,13,B_exp3,0.197222222,0.415454545,91.98,50,64184007e32f545cad2a04d6,71,First,23,31,F,0.339328125,1280,6,0.218232323
123,36,D_exp3,0.710185242,0.828409091,56.22,144,64184007e32f545cad2a04d6,72,First,23,31,F,0.339328125,1280,6,0.11822384900000005
123,19,D_exp3,0.544444444,0.523181818,86.21,76,64184007e32f545cad2a04d6,73,First,23,31,F,0.339328125,1280,6,-0.021262626000000062
123,20,A_exp3,0.5,0.541136364,85.04,77,64184007e32f545cad2a04d6,74,First,23,31,F,0.339328125,1280,6,0.04113636399999998
123,43,A_exp3,0.5,0.954090909,30.04,169,64184007e32f545cad2a04d6,75,First,23,31,F,0.339328125,1280,6,0.45409090900000004
123,43,C_exp3,0.5,0.954090909,30.04,171,64184007e32f545cad2a04d6,76,First,23,31,F,0.339328125,1280,6,0.45409090900000004
123,7,C_exp3,0.5,0.307727273,96.03,27,64184007e32f545cad2a04d6,77,First,23,31,F,0.339328125,1280,6,-0.19227272699999998
123,39,A_exp3,0.5,0.882272727,47.19,153,64184007e32f545cad2a04d6,78,First,23,31,F,0.339328125,1280,6,0.38227272700000003
123,42,D_exp3,0.5,0.936136364,35.25,168,64184007e32f545cad2a04d6,79,First,23,31,F,0.339328125,1280,6,0.436136364
123,7,A_exp3,0.5,0.307727273,96.03,25,64184007e32f545cad2a04d6,80,First,23,31,F,0.339328125,1280,6,-0.19227272699999998
123,36,A_exp3,0.5,0.828409091,56.22,141,64184007e32f545cad2a04d6,81,First,23,31,F,0.339328125,1280,6,0.32840909100000004
123,20,C_exp3,0.5,0.541136364,85.04,79,64184007e32f545cad2a04d6,82,First,23,31,F,0.339328125,1280,6,0.04113636399999998
123,15,D_exp3,0.5,0.451363636,90.29,60,64184007e32f545cad2a04d6,83,First,23,31,F,0.339328125,1280,6,-0.04863636399999999
123,32,B_exp3,0.5,0.756590909,65.73,126,64184007e32f545cad2a04d6,84,First,23,31,F,0.339328125,1280,6,0.25659090900000003
123,9,B_exp3,0.5,0.343636364,94.9,34,64184007e32f545cad2a04d6,85,First,23,31,F,0.339328125,1280,6,-0.15636363599999997
123,33,D_exp3,0.5,0.774545455,63.57,132,64184007e32f545cad2a04d6,86,First,23,31,F,0.339328125,1280,6,0.27454545500000005
123,1,D_exp3,0.5,0.2,98.47,4,64184007e32f545cad2a04d6,87,First,23,31,F,0.339328125,1280,6,-0.3
123,38,A_exp3,0.735185242,0.864318182,50.47,149,64184007e32f545cad2a04d6,88,First,23,31,F,0.339328125,1280,6,0.12913293999999997
123,6,D_exp3,0.735185242,0.289772727,96.58,24,64184007e32f545cad2a04d6,89,First,23,31,F,0.339328125,1280,6,-0.445412515
123,29,A_exp3,0.734259288,0.702727273,71.6,113,64184007e32f545cad2a04d6,90,First,23,31,F,0.339328125,1280,6,-0.03153201499999991
